record_id,week_no,date,work_centre,shift,planned_hrs,actual_hrs,utilization_pct,downtime_hrs,downtime_reason,delay_hrs,throughput_deviation_pct,overload_probability,operator_count,wc_status,scenario
WCU-11-1-WC-12-Mo,11,2026-03-16,WC-12,Morning,8,6.93,100.07,1.07,Material Wait,0.66,21,0.41,2,Degraded,SUPPLIER_FAILURE
WCU-11-1-WC-12-Af,11,2026-03-16,WC-12,Afternoon,8,6.7,89.36,1.3,Setup,0.91,24,0.1,1,Active,SUPPLIER_FAILURE
WCU-11-1-WC-12-Ni,11,2026-03-16,WC-12,Night,8,7.38,102.23,0.62,Material Wait,1.35,29,0.44,1,Degraded,SUPPLIER_FAILURE
WCU-11-1-WC-15-Mo,11,2026-03-16,WC-15,Morning,8,5.74,84.2,2.26,Setup,2.24,25,0.02,2,Active,SUPPLIER_FAILURE
WCU-11-1-WC-15-Af,11,2026-03-16,WC-15,Afternoon,8,6.5,82.75,1.5,None,3.6,20,0.04,3,Active,SUPPLIER_FAILURE
WCU-11-1-WC-15-Ni,11,2026-03-16,WC-15,Night,8,7.05,97.09,0.95,None,1.98,25,0.25,1,Active,SUPPLIER_FAILURE
WCU-11-1-WC-ASSM-03-Mo,11,2026-03-16,WC-ASSM-03,Morning,8,7.46,101.13,0.54,Material Wait,3.62,19,0.38,4,Degraded,SUPPLIER_FAILURE
WCU-11-1-WC-ASSM-03-Af,11,2026-03-16,WC-ASSM-03,Afternoon,8,6.71,108.47,1.29,Material Wait,3.17,13,0.57,3,Degraded,SUPPLIER_FAILURE
WCU-11-1-WC-ASSM-03-Ni,11,2026-03-16,WC-ASSM-03,Night,8,5.72,75.52,2.28,None,3.32,26,0,3,Active,SUPPLIER_FAILURE
WCU-11-2-WC-01-Mo,11,2026-03-17,WC-01,Morning,8,6.92,79.59,1.08,Planned Maintenance,3.3,35,0.01,4,Active,SUPPLIER_FAILURE
WCU-11-2-WC-01-Af,11,2026-03-17,WC-01,Afternoon,8,6.05,78.0,1.95,Setup,2.02,32,0,1,Active,SUPPLIER_FAILURE
WCU-11-2-WC-01-Ni,11,2026-03-17,WC-01,Night,8,5.56,73.17,2.44,None,3.16,27,0,1,Active,SUPPLIER_FAILURE
WCU-11-2-WC-04-Mo,11,2026-03-17,WC-04,Morning,8,6.34,82.68,1.66,Planned Maintenance,2.45,25,0.04,3,Active,SUPPLIER_FAILURE
WCU-11-2-WC-04-Af,11,2026-03-17,WC-04,Afternoon,8,6.12,74.65,1.88,Planned Maintenance,2.79,12,0,3,Active,SUPPLIER_FAILURE
WCU-11-2-WC-04-Ni,11,2026-03-17,WC-04,Night,8,6.7,96.41,1.3,None,0.85,38,0.25,4,Active,SUPPLIER_FAILURE
WCU-11-2-WC-07-Mo,11,2026-03-17,WC-07,Morning,8,6.44,96.28,1.56,None,1.89,20,0.25,4,Active,SUPPLIER_FAILURE
WCU-11-2-WC-07-Af,11,2026-03-17,WC-07,Afternoon,8,5.78,78.54,2.22,Planned Maintenance,3.94,44,0,4,Active,SUPPLIER_FAILURE
WCU-11-2-WC-07-Ni,11,2026-03-17,WC-07,Night,8,6.05,74.93,1.95,None,3.8,36,0,4,Active,SUPPLIER_FAILURE
WCU-11-2-WC-09-Mo,11,2026-03-17,WC-09,Morning,8,6.53,77.52,1.47,None,2.9,21,0,4,Active,SUPPLIER_FAILURE
WCU-11-2-WC-09-Af,11,2026-03-17,WC-09,Afternoon,8,6.69,89.34,1.31,Planned Maintenance,1.23,20,0.2,1,Active,SUPPLIER_FAILURE
WCU-11-2-WC-09-Ni,11,2026-03-17,WC-09,Night,8,7.2,80.98,0.8,None,3.48,39,0.07,1,Active,SUPPLIER_FAILURE
WCU-11-2-WC-12-Mo,11,2026-03-17,WC-12,Morning,8,6.55,95.21,1.45,None,2.56,34,0.27,2,Active,SUPPLIER_FAILURE
WCU-11-2-WC-12-Af,11,2026-03-17,WC-12,Afternoon,8,5.9,84.57,2.1,Setup,3.85,14,0.02,3,Active,SUPPLIER_FAILURE
WCU-11-2-WC-12-Ni,11,2026-03-17,WC-12,Night,8,6.65,89.78,1.35,None,3.87,24,0.26,4,Active,SUPPLIER_FAILURE
WCU-11-2-WC-15-Mo,11,2026-03-17,WC-15,Morning,8,6.57,96.07,1.43,None,1.15,31,0.22,4,Active,SUPPLIER_FAILURE
WCU-11-2-WC-15-Af,11,2026-03-17,WC-15,Afternoon,8,6.19,95.63,1.81,Setup,3.71,42,0.34,1,Active,SUPPLIER_FAILURE
WCU-11-2-WC-15-Ni,11,2026-03-17,WC-15,Night,8,6.76,91.19,1.24,Setup,1.49,39,0.15,3,Active,SUPPLIER_FAILURE
WCU-11-2-WC-ASSM-03-Mo,11,2026-03-17,WC-ASSM-03,Morning,8,5.62,86.11,2.38,Setup,1.34,19,0.17,4,Active,SUPPLIER_FAILURE
WCU-11-2-WC-ASSM-03-Af,11,2026-03-17,WC-ASSM-03,Afternoon,8,6.01,90.41,1.99,None,1.35,38,0.14,2,Active,SUPPLIER_FAILURE
WCU-11-2-WC-ASSM-03-Ni,11,2026-03-17,WC-ASSM-03,Night,8,7.03,108.21,0.97,Planned Maintenance,0.72,33,0.59,1,Degraded,SUPPLIER_FAILURE
WCU-11-3-WC-01-Mo,11,2026-03-18,WC-01,Morning,8,6.02,91.21,1.98,Planned Maintenance,1.14,44,0.19,1,Active,SUPPLIER_FAILURE
WCU-11-3-WC-01-Af,11,2026-03-18,WC-01,Afternoon,8,5.8,74.05,2.2,Material Wait,3.46,14,0,3,Active,SUPPLIER_FAILURE
WCU-11-3-WC-01-Ni,11,2026-03-18,WC-01,Night,8,6.24,93.28,1.76,Setup,3.3,43,0.27,1,Active,SUPPLIER_FAILURE
WCU-11-3-WC-04-Mo,11,2026-03-18,WC-04,Morning,8,7.22,101.76,0.78,None,1.52,33,0.41,3,Degraded,SUPPLIER_FAILURE
WCU-11-3-WC-04-Af,11,2026-03-18,WC-04,Afternoon,8,6.53,71.07,1.47,Setup,3.38,40,0,4,Active,SUPPLIER_FAILURE
WCU-11-3-WC-04-Ni,11,2026-03-18,WC-04,Night,8,6.31,81.46,1.69,None,1.44,12,0.08,2,Active,SUPPLIER_FAILURE
WCU-11-3-WC-07-Mo,11,2026-03-18,WC-07,Morning,8,6.04,74.7,1.96,Material Wait,2.17,16,0,3,Active,SUPPLIER_FAILURE
WCU-11-3-WC-07-Af,11,2026-03-18,WC-07,Afternoon,8,6.05,85.61,1.95,None,1.72,21,0.09,4,Active,SUPPLIER_FAILURE
WCU-11-3-WC-07-Ni,11,2026-03-18,WC-07,Night,8,6.79,98.11,1.21,Setup,0.71,12,0.38,2,Active,SUPPLIER_FAILURE
WCU-11-3-WC-09-Mo,11,2026-03-18,WC-09,Morning,8,6.21,108.22,1.79,Material Wait,2.95,20,0.57,2,Degraded,SUPPLIER_FAILURE
WCU-11-3-WC-09-Af,11,2026-03-18,WC-09,Afternoon,8,6.75,104.14,1.25,None,2.03,24,0.46,1,Degraded,SUPPLIER_FAILURE
WCU-11-3-WC-09-Ni,11,2026-03-18,WC-09,Night,8,7.38,107.55,0.62,Setup,2.62,18,0.59,1,Degraded,SUPPLIER_FAILURE
WCU-11-3-WC-12-Mo,11,2026-03-18,WC-12,Morning,8,5.98,73.34,2.02,Material Wait,3.4,12,0,2,Active,SUPPLIER_FAILURE
WCU-11-3-WC-12-Af,11,2026-03-18,WC-12,Afternoon,8,5.63,102.74,2.37,Setup,2.32,32,0.36,2,Degraded,SUPPLIER_FAILURE
WCU-11-3-WC-12-Ni,11,2026-03-18,WC-12,Night,8,5.94,89.84,2.06,None,1.25,25,0.2,3,Active,SUPPLIER_FAILURE
WCU-11-3-WC-15-Mo,11,2026-03-18,WC-15,Morning,8,7.18,91.63,0.82,None,2.48,43,0.33,1,Active,SUPPLIER_FAILURE
WCU-11-3-WC-15-Af,11,2026-03-18,WC-15,Afternoon,8,7.02,92.96,0.98,None,1.98,44,0.35,2,Active,SUPPLIER_FAILURE
WCU-11-3-WC-15-Ni,11,2026-03-18,WC-15,Night,8,6.74,87.43,1.26,Setup,2.48,13,0.08,4,Active,SUPPLIER_FAILURE
WCU-11-3-WC-ASSM-03-Mo,11,2026-03-18,WC-ASSM-03,Morning,8,7.3,96.56,0.7,Planned Maintenance,3.06,22,0.29,1,Active,SUPPLIER_FAILURE
WCU-11-3-WC-ASSM-03-Af,11,2026-03-18,WC-ASSM-03,Afternoon,8,6.03,108.03,1.97,None,3.98,18,0.48,3,Degraded,SUPPLIER_FAILURE
WCU-11-3-WC-ASSM-03-Ni,11,2026-03-18,WC-ASSM-03,Night,8,7.26,75.91,0.74,None,0.67,39,0,1,Active,SUPPLIER_FAILURE
WCU-11-4-WC-01-Mo,11,2026-03-19,WC-01,Morning,8,7.29,73.16,0.71,Setup,2.76,21,0,4,Active,SUPPLIER_FAILURE
WCU-11-4-WC-01-Af,11,2026-03-19,WC-01,Afternoon,8,7.09,82.35,0.91,None,0.96,35,0.07,1,Active,SUPPLIER_FAILURE
WCU-11-4-WC-01-Ni,11,2026-03-19,WC-01,Night,8,5.51,107.63,2.49,None,2.88,31,0.62,4,Degraded,SUPPLIER_FAILURE
WCU-11-4-WC-04-Mo,11,2026-03-19,WC-04,Morning,8,5.79,106.6,2.21,None,2.88,35,0.48,4,Degraded,SUPPLIER_FAILURE
WCU-11-4-WC-04-Af,11,2026-03-19,WC-04,Afternoon,8,6.73,93.16,1.27,None,3.42,11,0.34,3,Active,SUPPLIER_FAILURE
WCU-11-4-WC-04-Ni,11,2026-03-19,WC-04,Night,8,7.0,92.72,1.0,Planned Maintenance,2.6,39,0.28,4,Active,SUPPLIER_FAILURE
WCU-11-4-WC-07-Mo,11,2026-03-19,WC-07,Morning,8,6.97,102.17,1.03,Setup,0.95,12,0.42,4,Degraded,SUPPLIER_FAILURE
WCU-11-4-WC-07-Af,11,2026-03-19,WC-07,Afternoon,8,6.86,76.19,1.14,Material Wait,1.24,22,0,2,Active,SUPPLIER_FAILURE
WCU-11-4-WC-07-Ni,11,2026-03-19,WC-07,Night,8,7.44,109.45,0.56,Planned Maintenance,1.05,12,0.51,2,Degraded,SUPPLIER_FAILURE
WCU-11-4-WC-09-Mo,11,2026-03-19,WC-09,Morning,8,6.8,95.99,1.2,None,3.91,36,0.31,2,Active,SUPPLIER_FAILURE
WCU-11-4-WC-09-Af,11,2026-03-19,WC-09,Afternoon,8,5.72,92.99,2.28,Planned Maintenance,2.79,44,0.3,4,Active,SUPPLIER_FAILURE
WCU-11-4-WC-09-Ni,11,2026-03-19,WC-09,Night,8,5.73,108.32,2.27,None,2.89,13,0.63,2,Degraded,SUPPLIER_FAILURE
WCU-11-4-WC-12-Mo,11,2026-03-19,WC-12,Morning,8,6.67,83.74,1.33,Material Wait,1.46,37,0.07,2,Active,SUPPLIER_FAILURE
WCU-11-4-WC-12-Af,11,2026-03-19,WC-12,Afternoon,8,7.16,105.03,0.84,None,1.79,42,0.54,4,Degraded,SUPPLIER_FAILURE
WCU-11-4-WC-12-Ni,11,2026-03-19,WC-12,Night,8,6.58,101.98,1.42,None,2.29,38,0.4,2,Degraded,SUPPLIER_FAILURE
WCU-11-4-WC-15-Mo,11,2026-03-19,WC-15,Morning,8,6.17,80.11,1.83,Material Wait,1.26,18,0.06,3,Active,SUPPLIER_FAILURE
WCU-11-4-WC-15-Af,11,2026-03-19,WC-15,Afternoon,8,7.03,80.59,0.97,None,0.78,16,0.05,3,Active,SUPPLIER_FAILURE
WCU-11-4-WC-15-Ni,11,2026-03-19,WC-15,Night,8,7.31,93.82,0.69,Setup,0.83,12,0.38,4,Active,SUPPLIER_FAILURE
WCU-11-4-WC-ASSM-03-Mo,11,2026-03-19,WC-ASSM-03,Morning,8,6.49,95.35,1.51,Planned Maintenance,1.99,21,0.28,3,Active,SUPPLIER_FAILURE
WCU-11-4-WC-ASSM-03-Af,11,2026-03-19,WC-ASSM-03,Afternoon,8,5.5,107.94,2.5,Planned Maintenance,0.94,29,0.47,1,Degraded,SUPPLIER_FAILURE
WCU-11-4-WC-ASSM-03-Ni,11,2026-03-19,WC-ASSM-03,Night,8,6.28,99.01,1.72,Material Wait,3.43,42,0.33,1,Active,SUPPLIER_FAILURE
WCU-11-5-WC-01-Mo,11,2026-03-20,WC-01,Morning,8,6.24,88.94,1.76,Setup,2.16,34,0.18,4,Active,SUPPLIER_FAILURE
WCU-11-5-WC-01-Af,11,2026-03-20,WC-01,Afternoon,8,6.77,100.97,1.23,Planned Maintenance,2.11,29,0.42,1,Degraded,SUPPLIER_FAILURE
WCU-11-5-WC-01-Ni,11,2026-03-20,WC-01,Night,8,5.81,80.93,2.19,Planned Maintenance,3.96,44,0.01,2,Active,SUPPLIER_FAILURE
WCU-11-5-WC-04-Mo,11,2026-03-20,WC-04,Morning,8,6.64,106.22,1.36,Material Wait,2.6,29,0.49,4,Degraded,SUPPLIER_FAILURE
WCU-11-5-WC-04-Af,11,2026-03-20,WC-04,Afternoon,8,5.54,103.3,2.46,Planned Maintenance,3.8,19,0.38,4,Degraded,SUPPLIER_FAILURE
WCU-11-5-WC-04-Ni,11,2026-03-20,WC-04,Night,8,5.75,100.08,2.25,Setup,2.73,23,0.35,3,Degraded,SUPPLIER_FAILURE
WCU-11-5-WC-07-Mo,11,2026-03-20,WC-07,Morning,8,6.09,102.45,1.91,None,2.95,25,0.53,2,Degraded,SUPPLIER_FAILURE
WCU-11-5-WC-07-Af,11,2026-03-20,WC-07,Afternoon,8,5.95,87.43,2.05,Material Wait,2.52,15,0.12,1,Active,SUPPLIER_FAILURE
WCU-11-5-WC-07-Ni,11,2026-03-20,WC-07,Night,8,7.5,78.06,0.5,None,3.8,44,0,4,Active,SUPPLIER_FAILURE
WCU-11-5-WC-09-Mo,11,2026-03-20,WC-09,Morning,8,7.39,78.44,0.61,Setup,0.95,32,0,3,Active,SUPPLIER_FAILURE
WCU-11-5-WC-09-Af,11,2026-03-20,WC-09,Afternoon,8,5.63,87.28,2.37,Planned Maintenance,3.83,41,0.12,2,Active,SUPPLIER_FAILURE
WCU-11-5-WC-09-Ni,11,2026-03-20,WC-09,Night,8,6.7,92.66,1.3,None,1.46,23,0.16,4,Active,SUPPLIER_FAILURE
WCU-11-5-WC-12-Mo,11,2026-03-20,WC-12,Morning,8,5.66,83.43,2.34,Setup,2.33,44,0.13,3,Active,SUPPLIER_FAILURE
WCU-11-5-WC-12-Af,11,2026-03-20,WC-12,Afternoon,8,5.92,102.88,2.08,Material Wait,1.06,13,0.42,3,Degraded,SUPPLIER_FAILURE
WCU-11-5-WC-12-Ni,11,2026-03-20,WC-12,Night,8,6.54,109.54,1.46,None,0.6,13,0.65,3,Degraded,SUPPLIER_FAILURE
WCU-11-5-WC-15-Mo,11,2026-03-20,WC-15,Morning,8,6.2,100.85,1.8,None,0.79,25,0.45,3,Degraded,SUPPLIER_FAILURE
WCU-11-5-WC-15-Af,11,2026-03-20,WC-15,Afternoon,8,7.06,98.74,0.94,Planned Maintenance,1.96,22,0.31,2,Active,SUPPLIER_FAILURE
WCU-11-5-WC-15-Ni,11,2026-03-20,WC-15,Night,8,7.22,87.65,0.78,None,2.55,23,0.09,3,Active,SUPPLIER_FAILURE
WCU-11-5-WC-ASSM-03-Mo,11,2026-03-20,WC-ASSM-03,Morning,8,7.5,83.09,0.5,None,3.08,14,0.06,4,Active,SUPPLIER_FAILURE
WCU-11-5-WC-ASSM-03-Af,11,2026-03-20,WC-ASSM-03,Afternoon,8,6.92,90.91,1.08,None,1.7,34,0.15,2,Active,SUPPLIER_FAILURE
WCU-11-5-WC-ASSM-03-Ni,11,2026-03-20,WC-ASSM-03,Night,8,7.34,97.27,0.66,Planned Maintenance,2.38,43,0.33,2,Active,SUPPLIER_FAILURE
WCU-12-1-WC-01-Mo,12,2026-03-23,WC-01,Morning,8,6.87,104.91,1.13,None,3.78,23,0.45,2,Degraded,SUPPLIER_FAILURE
WCU-12-1-WC-01-Af,12,2026-03-23,WC-01,Afternoon,8,6.94,71.94,1.06,None,1.19,10,0,4,Active,SUPPLIER_FAILURE
WCU-12-1-WC-01-Ni,12,2026-03-23,WC-01,Night,8,7.07,71.92,0.93,Material Wait,3.49,14,0,4,Active,SUPPLIER_FAILURE
WCU-12-1-WC-04-Mo,12,2026-03-23,WC-04,Morning,8,6.33,102.65,1.67,None,3.04,14,0.52,1,Degraded,SUPPLIER_FAILURE
WCU-12-1-WC-04-Af,12,2026-03-23,WC-04,Afternoon,8,6.19,78.89,1.81,Setup,0.9,21,0,2,Active,SUPPLIER_FAILURE
WCU-12-1-WC-04-Ni,12,2026-03-23,WC-04,Night,8,6.01,78.85,1.99,Planned Maintenance,2.47,28,0,4,Active,SUPPLIER_FAILURE
WCU-12-1-WC-07-Mo,12,2026-03-23,WC-07,Morning,8,7.1,72.89,0.9,None,1.7,42,0,3,Active,SUPPLIER_FAILURE
WCU-12-1-WC-07-Af,12,2026-03-23,WC-07,Afternoon,8,5.55,77.64,2.45,Material Wait,2.78,41,0.05,2,Active,SUPPLIER_FAILURE
WCU-12-1-WC-07-Ni,12,2026-03-23,WC-07,Night,8,6.53,79.75,1.47,None,3.44,28,0.04,4,Active,SUPPLIER_FAILURE
WCU-12-1-WC-09-Mo,12,2026-03-23,WC-09,Morning,8,7.12,93.42,0.88,None,3.6,15,0.21,3,Active,SUPPLIER_FAILURE
WCU-12-1-WC-09-Af,12,2026-03-23,WC-09,Afternoon,8,6.91,79.44,1.09,Planned Maintenance,3.86,22,0,3,Active,SUPPLIER_FAILURE
WCU-12-1-WC-09-Ni,12,2026-03-23,WC-09,Night,8,5.96,92.37,2.04,None,2.54,28,0.32,4,Active,SUPPLIER_FAILURE
WCU-12-1-WC-12-Mo,12,2026-03-23,WC-12,Morning,8,6.95,103.6,1.05,Material Wait,2.68,14,0.46,4,Degraded,SUPPLIER_FAILURE
WCU-12-1-WC-12-Af,12,2026-03-23,WC-12,Afternoon,8,5.88,86.14,2.12,None,2.29,23,0.17,1,Active,SUPPLIER_FAILURE
WCU-12-1-WC-12-Ni,12,2026-03-23,WC-12,Night,8,5.59,70.7,2.41,Material Wait,1.13,40,0,2,Active,SUPPLIER_FAILURE
WCU-12-1-WC-15-Mo,12,2026-03-23,WC-15,Morning,8,6.56,86.62,1.44,None,2.46,21,0.22,2,Active,SUPPLIER_FAILURE
WCU-12-1-WC-15-Af,12,2026-03-23,WC-15,Afternoon,8,6.39,71.34,1.61,None,2.4,34,0,2,Active,SUPPLIER_FAILURE
WCU-12-1-WC-15-Ni,12,2026-03-23,WC-15,Night,8,5.52,95.21,2.48,None,2.39,26,0.25,3,Active,SUPPLIER_FAILURE
WCU-12-1-WC-ASSM-03-Mo,12,2026-03-23,WC-ASSM-03,Morning,8,6.5,90.93,1.5,None,3.92,34,0.29,3,Active,SUPPLIER_FAILURE
WCU-12-1-WC-ASSM-03-Af,12,2026-03-23,WC-ASSM-03,Afternoon,8,6.61,87.21,1.39,None,1.41,29,0.23,4,Active,SUPPLIER_FAILURE
WCU-12-1-WC-ASSM-03-Ni,12,2026-03-23,WC-ASSM-03,Night,8,5.96,83.32,2.04,None,0.89,43,0.12,3,Active,SUPPLIER_FAILURE
WCU-12-2-WC-01-Mo,12,2026-03-24,WC-01,Morning,8,6.25,71.16,1.75,Planned Maintenance,3.67,28,0,1,Active,SUPPLIER_FAILURE
WCU-12-2-WC-01-Af,12,2026-03-24,WC-01,Afternoon,8,6.99,91.77,1.01,None,1.71,32,0.18,3,Active,SUPPLIER_FAILURE
WCU-12-2-WC-01-Ni,12,2026-03-24,WC-01,Night,8,5.6,102.77,2.4,None,1.01,43,0.55,4,Degraded,SUPPLIER_FAILURE
WCU-12-2-WC-04-Mo,12,2026-03-24,WC-04,Morning,8,6.33,91.62,1.67,None,2.35,19,0.29,3,Active,SUPPLIER_FAILURE
WCU-12-2-WC-04-Af,12,2026-03-24,WC-04,Afternoon,8,6.99,100.06,1.01,Setup,1.88,34,0.4,2,Degraded,SUPPLIER_FAILURE
WCU-12-2-WC-04-Ni,12,2026-03-24,WC-04,Night,8,6.26,76.52,1.74,None,2.31,17,0,4,Active,SUPPLIER_FAILURE
WCU-12-2-WC-07-Mo,12,2026-03-24,WC-07,Morning,8,6.1,96.69,1.9,None,3.24,30,0.25,4,Active,SUPPLIER_FAILURE
WCU-12-2-WC-07-Af,12,2026-03-24,WC-07,Afternoon,8,7.08,86.59,0.92,None,2.21,39,0.17,3,Active,SUPPLIER_FAILURE
WCU-12-2-WC-07-Ni,12,2026-03-24,WC-07,Night,8,6.05,88.3,1.95,None,1.96,12,0.16,1,Active,SUPPLIER_FAILURE
WCU-12-2-WC-09-Mo,12,2026-03-24,WC-09,Morning,8,5.7,90.36,2.3,None,1.72,34,0.25,2,Active,SUPPLIER_FAILURE
WCU-12-2-WC-09-Af,12,2026-03-24,WC-09,Afternoon,8,7.47,96.22,0.53,None,2.56,25,0.34,2,Active,SUPPLIER_FAILURE
WCU-12-2-WC-09-Ni,12,2026-03-24,WC-09,Night,8,7.01,104.04,0.99,Setup,1.62,45,0.57,1,Degraded,SUPPLIER_FAILURE
WCU-12-2-WC-12-Mo,12,2026-03-24,WC-12,Morning,8,6.55,100.84,1.45,Setup,3.26,43,0.41,3,Degraded,SUPPLIER_FAILURE
WCU-12-2-WC-12-Af,12,2026-03-24,WC-12,Afternoon,8,6.0,95.49,2.0,None,3.01,13,0.33,1,Active,SUPPLIER_FAILURE
WCU-12-2-WC-12-Ni,12,2026-03-24,WC-12,Night,8,6.58,82.93,1.42,Setup,0.53,24,0.08,2,Active,SUPPLIER_FAILURE
WCU-12-2-WC-15-Mo,12,2026-03-24,WC-15,Morning,8,6.15,83.2,1.85,Material Wait,1.16,42,0.13,3,Active,SUPPLIER_FAILURE
WCU-12-2-WC-15-Af,12,2026-03-24,WC-15,Afternoon,8,6.4,103.95,1.6,Planned Maintenance,3.13,12,0.38,4,Degraded,SUPPLIER_FAILURE
WCU-12-2-WC-15-Ni,12,2026-03-24,WC-15,Night,8,6.48,101.92,1.52,Planned Maintenance,0.88,16,0.44,2,Degraded,SUPPLIER_FAILURE
WCU-12-2-WC-ASSM-03-Mo,12,2026-03-24,WC-ASSM-03,Morning,8,5.79,70.94,2.21,None,1.6,22,0,1,Active,SUPPLIER_FAILURE
WCU-12-2-WC-ASSM-03-Af,12,2026-03-24,WC-ASSM-03,Afternoon,8,6.76,89.03,1.24,None,3.76,11,0.26,3,Active,SUPPLIER_FAILURE
WCU-12-2-WC-ASSM-03-Ni,12,2026-03-24,WC-ASSM-03,Night,8,7.34,106.86,0.66,None,3.58,41,0.5,4,Degraded,SUPPLIER_FAILURE
WCU-12-3-WC-01-Mo,12,2026-03-25,WC-01,Morning,8,7.36,105.26,0.64,Material Wait,1.02,33,0.45,4,Degraded,SUPPLIER_FAILURE
WCU-12-3-WC-01-Af,12,2026-03-25,WC-01,Afternoon,8,6.03,72.14,1.97,None,3.54,20,0,1,Active,SUPPLIER_FAILURE
WCU-12-3-WC-01-Ni,12,2026-03-25,WC-01,Night,8,6.99,88.8,1.01,Planned Maintenance,0.68,27,0.27,2,Active,SUPPLIER_FAILURE
WCU-12-3-WC-04-Mo,12,2026-03-25,WC-04,Morning,8,5.65,83.64,2.35,None,1.32,29,0,4,Active,SUPPLIER_FAILURE
WCU-12-3-WC-04-Af,12,2026-03-25,WC-04,Afternoon,8,6.23,98.09,1.77,Planned Maintenance,2.99,34,0.44,1,Active,SUPPLIER_FAILURE
WCU-12-3-WC-04-Ni,12,2026-03-25,WC-04,Night,8,6.81,86.91,1.19,None,2.98,41,0.14,3,Active,SUPPLIER_FAILURE
WCU-12-3-WC-07-Mo,12,2026-03-25,WC-07,Morning,8,7.05,84.23,0.95,Setup,1.25,11,0.16,4,Active,SUPPLIER_FAILURE
WCU-12-3-WC-07-Af,12,2026-03-25,WC-07,Afternoon,8,6.35,95.83,1.65,None,2.89,29,0.28,3,Active,SUPPLIER_FAILURE
WCU-12-3-WC-07-Ni,12,2026-03-25,WC-07,Night,8,7.05,93.0,0.95,Setup,1.57,34,0.29,3,Active,SUPPLIER_FAILURE
WCU-12-3-WC-09-Mo,12,2026-03-25,WC-09,Morning,8,5.98,84.72,2.02,Material Wait,1.8,42,0.17,1,Active,SUPPLIER_FAILURE
WCU-12-3-WC-09-Af,12,2026-03-25,WC-09,Afternoon,8,6.53,97.1,1.47,Planned Maintenance,3.65,25,0.42,3,Active,SUPPLIER_FAILURE
WCU-12-3-WC-09-Ni,12,2026-03-25,WC-09,Night,8,5.59,75.04,2.41,None,1.06,20,0,3,Active,SUPPLIER_FAILURE
WCU-12-3-WC-12-Mo,12,2026-03-25,WC-12,Morning,8,5.54,109.94,2.46,None,3.74,11,0.56,1,Degraded,SUPPLIER_FAILURE
WCU-12-3-WC-12-Af,12,2026-03-25,WC-12,Afternoon,8,5.87,106.84,2.13,Material Wait,2.12,11,0.52,3,Degraded,SUPPLIER_FAILURE
WCU-12-3-WC-12-Ni,12,2026-03-25,WC-12,Night,8,6.38,100.26,1.62,None,2.86,44,0.42,1,Degraded,SUPPLIER_FAILURE
WCU-12-3-WC-15-Mo,12,2026-03-25,WC-15,Morning,8,6.82,88.93,1.18,Planned Maintenance,3.8,18,0.17,3,Active,SUPPLIER_FAILURE
WCU-12-3-WC-15-Af,12,2026-03-25,WC-15,Afternoon,8,5.51,99.63,2.49,None,1.84,23,0.48,3,Active,SUPPLIER_FAILURE
WCU-12-3-WC-15-Ni,12,2026-03-25,WC-15,Night,8,7.44,73.23,0.56,None,0.82,11,0,1,Active,SUPPLIER_FAILURE
WCU-12-3-WC-ASSM-03-Mo,12,2026-03-25,WC-ASSM-03,Morning,8,5.92,82.72,2.08,Setup,3.57,21,0.0,1,Active,SUPPLIER_FAILURE
WCU-12-3-WC-ASSM-03-Af,12,2026-03-25,WC-ASSM-03,Afternoon,8,7.33,83.45,0.67,None,0.6,24,0.15,2,Active,SUPPLIER_FAILURE
WCU-12-3-WC-ASSM-03-Ni,12,2026-03-25,WC-ASSM-03,Night,8,5.98,71.95,2.02,Setup,1.84,23,0,1,Active,SUPPLIER_FAILURE
WCU-12-4-WC-01-Mo,12,2026-03-26,WC-01,Morning,8,6.37,79.48,1.63,None,0.99,11,0.04,1,Active,SUPPLIER_FAILURE
WCU-12-4-WC-01-Af,12,2026-03-26,WC-01,Afternoon,8,7.34,72.28,0.66,None,3.12,20,0,4,Active,SUPPLIER_FAILURE
WCU-12-4-WC-01-Ni,12,2026-03-26,WC-01,Night,8,6.97,105.44,1.03,Setup,2.75,37,0.55,3,Degraded,SUPPLIER_FAILURE
WCU-12-4-WC-04-Mo,12,2026-03-26,WC-04,Morning,8,5.87,93.86,2.13,None,1.56,16,0.28,4,Active,SUPPLIER_FAILURE
WCU-12-4-WC-04-Af,12,2026-03-26,WC-04,Afternoon,8,6.8,102.2,1.2,None,1.2,34,0.41,3,Degraded,SUPPLIER_FAILURE
WCU-12-4-WC-04-Ni,12,2026-03-26,WC-04,Night,8,6.51,91.46,1.49,None,2.39,14,0.24,1,Active,SUPPLIER_FAILURE
WCU-12-4-WC-07-Mo,12,2026-03-26,WC-07,Morning,8,5.76,74.99,2.24,None,2.9,18,0,4,Active,SUPPLIER_FAILURE
WCU-12-4-WC-07-Af,12,2026-03-26,WC-07,Afternoon,8,6.59,104.23,1.41,Setup,2.5,27,0.39,4,Degraded,SUPPLIER_FAILURE
WCU-12-4-WC-07-Ni,12,2026-03-26,WC-07,Night,8,5.58,84.53,2.42,None,2.47,43,0.12,1,Active,SUPPLIER_FAILURE
WCU-12-4-WC-09-Mo,12,2026-03-26,WC-09,Morning,8,5.82,92.52,2.18,None,2.34,19,0.35,1,Active,SUPPLIER_FAILURE
